Demand ID,Role Status,Region,Project Name,Project Type,Demand Received Date,Track,Location Shore,Primary Skill (Must have),Grade,Role Start Date,Role End Date,Number of FTE,Email,First Name,Last Name,Employment Details Hire Date,Work Region,Designation,Pay Grade,Competency,Onsite/ Offshore,Allocation Status,Skills,Employment ID
7758,Staffed,NA,"Dickerson, Sandoval and Rocha",Impl,2024-09-13,FIN,Offshore,"Core HR,Talent",G8,2025-05-06,2026-04-09,0.9,mark80@example.net,Anna,Russo,2023-06-15,CORPORATE,Manager I - Delivery,T2-Programmer Trainee,AD,Onsite,Bench,"AP,AR",62382
7981,Staffed,AMEA,"Mcconnell, Long and Arellano",CEMS,2024-10-27,HCM,Onsite,Redwood HCM - Core HR and ORC,T2,2024-12-30,2026-01-27,0.8,ftorres@example.net,Carlos,Salinas,2020-05-28,NA,Manager I - Delivery,05-Grade 5,AD,Offshore,On Project - Fulltime,PM,32118
4576,Staffed,EUK,"Diaz, Miles and Hart",CEMS,2024-06-28,HCM,Onsite,Redwood HCM - Core HR and ORC,G6,2025-04-11,2026-02-02,0.8,patricia84@example.net,Evan,Thompson,2022-06-07,CORPORATE,Manager I - Delivery,05-Grade 5,SCM,Onsite,On Project - Fulltime,SQL,80562
2059,Open,EUK,Mckay-Kim,CEMS,2024-02-11,FIN,Offshore,Redwood HCM - Core HR and ORC,G5,2025-02-04,2026-09-15,0.5,kadams@example.net,Heather,Wang,2023-11-08,CORPORATE,Consultant II,09-Grade 9,ERP Finance,Offshore,On Project - Fulltime,"Core HR,ORC,Absence",63560
9800,Staffed,AMEA,Brown-Singleton,CEMS,2024-01-21,HCM,Onsite,"Core HR,Talent",G5,2025-07-26,2026-02-20,0.6,kimberlythompson@example.com,Todd,Johnston,2023-06-23,CORPORATE,Manager II - Projects,T2-Programmer Trainee,ERP Finance,Onsite,On Project - Partial,SQL,88565
7716,Staffed,NA,"Farmer, Warren and Hicks",Impl,2024-03-07,HCM,Offshore,Onboarding Journeys,G10,2024-12-22,2026-03-08,0.6,renee85@example.net,Shawn,Wilson,2023-07-28,UK/EUROPE - UK,Consultant II,07-Grade 7,HCM,Onsite,Bench,"AP,AR",72534
6617,Staffed,EUK,Peterson-Lloyd,Impl,2024-06-29,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",T2,2025-04-10,2026-02-03,0.7,david41@example.net,Melinda,Fuller,2024-01-29,AMEA - KSA,Manager I - Delivery,04-Grade 4,AD,Offshore,On Project - Partial,"ORC,Talent",81734
7029,Staffed,EUK,"Chandler, Clark and Hunter",CEMS,2024-01-01,FIN,Offshore,Onboarding Journeys,G8,2025-09-16,2026-05-25,0.9,emma55@example.com,Brian,Graham,2021-07-29,CORPORATE,Manager I - Delivery,04-Grade 4,HCM,Offshore,Freshers Training,"AP,AR",41331
4258,Open,NA,"Young, Robertson and Pacheco",Impl,2024-05-16,FIN,Offshore,Onboarding Journeys,G5,2025-01-21,2026-09-06,0.8,cynthiacampbell@example.com,Tammy,Morris,2020-02-02,AMEA - KSA,Sr. Consultant II,10-Grade 9,AD,Onsite,On Project - Fulltime,SQL,75375
6927,Open,NA,Bowers-Jones,CEMS,2024-09-25,HCM,Offshore,Onboarding Journeys,T2,2025-08-31,2026-01-17,0.8,sherryhernandez@example.net,Connie,Benson,2019-12-23,UK/EUROPE - UK,Consultant I,09-Grade 9,HCM,Onsite,On Project - Fulltime,PM,69017
8026,Open,AMEA,Baker-Williams,Impl,2024-02-13,HCM,Onsite,Onboarding Journeys,G5,2025-09-15,2026-10-08,0.8,swoods@example.net,Rhonda,Luna,2023-08-17,CORPORATE,Manager I - Delivery,09-Grade 9,SCM,Onsite,On Project - Partial,PM,46145
6274,Open,NA,"Harris, Jackson and Hull",CEMS,2024-09-12,HCM,Offshore,Core HR & Payroll,G5,2025-07-02,2026-10-07,0.6,mark83@example.com,Steven,Donaldson,2023-09-07,AMEA - KSA,Sr. Consultant II,10-Grade 9,PRGM,Onsite,Bench,SQL,27449
8364,Open,EUK,Smith-Hampton,Impl,2024-11-28,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",T2,2024-12-22,2026-04-27,1.0,omann@example.net,Daniel,Rodriguez,2024-05-03,UK/EUROPE - UK,Manager I - Delivery,09-Grade 9,SCM,Onsite,Freshers Training,"ORC,Talent",92034
1631,Staffed,EUK,Walker LLC,Impl,2024-06-21,HCM,Onsite,Redwood HCM - Core HR and ORC,G10,2025-04-17,2026-09-01,0.5,martinezlindsey@example.org,Michelle,Gibson,2020-11-26,AMEA - KSA,Associate Consultant,T2-Programmer Trainee,HCM,Onsite,On Project - Partial,"Core HR,Talent",26537
8829,Staffed,NA,Cain LLC,Impl,2024-02-16,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,2025-05-11,2026-12-12,0.6,jessicagraves@example.org,Steven,Gallegos,2024-05-15,NA,Consultant II,10-Grade 9,PRGM,Offshore,On Project - Fulltime,SQL,27983
8432,Staffed,EUK,Perez-Osborne,CEMS,2023-12-20,FIN,Onsite,Core HR & Payroll,G6,2025-01-14,2026-06-02,0.6,bmitchell@example.org,Charles,Jarvis,2020-05-09,NA,Manager I - Delivery,T2-Programmer Trainee,AD,Onsite,On Project - Partial,"ORC,Talent",98604
1372,Open,EUK,Miller LLC,Impl,2024-03-05,FIN,Offshore,Onboarding Journeys,G8,2025-10-06,2026-03-12,0.5,ijohnson@example.org,Kyle,Hudson,2023-01-24,CORPORATE,Consultant II,10-Grade 9,PRGM,Onsite,Freshers Training,"ORC,Talent",13718
5969,Open,AMEA,Freeman and Sons,CEMS,2024-11-26,HCM,Offshore,Onboarding Journeys,T2,2025-06-18,2026-10-21,0.8,katherine11@example.org,Stephanie,Barnett,2020-04-12,UK/EUROPE - UK,Sr. Consultant II,05-Grade 5,AD,Onsite,On Project - Partial,"ORC,Talent",77020
6465,Open,NA,"Roberts, Davis and Hodges",Impl,2024-04-01,HCM,Offshore,Redwood HCM - Core HR and ORC,G10,2025-06-16,2026-06-18,0.8,david67@example.com,Katie,Delgado,2020-11-06,UK/EUROPE - UK,Consultant I,09-Grade 9,ERP Finance,Offshore,Bench,"Core HR,Talent",31579
5813,Open,EUK,Garcia-Macdonald,CEMS,2024-01-24,FIN,Offshore,Redwood HCM - Core HR and ORC,G6,2025-11-03,2026-06-12,0.6,maryhenry@example.net,Michael,Lewis,2020-02-24,UK/EUROPE - UK,Associate Consultant,10-Grade 9,PRGM,Offshore,On Project - Fulltime,"Core HR,Talent",84334
6553,Open,AMEA,Smith and Sons,CEMS,2024-07-04,HCM,Offshore,Redwood HCM - Core HR and ORC,G10,2025-03-26,2026-06-06,0.5,edward08@example.net,Valerie,Wolfe,2023-09-06,CORPORATE,Associate Consultant,05-Grade 5,PRGM,Onsite,On Project - Partial,"ORC,Talent",60403
6855,Staffed,AMEA,Andersen LLC,CEMS,2024-04-09,FIN,Onsite,Core HR & Payroll,G10,2025-12-02,2026-10-18,0.6,xmueller@example.com,Jose,Kline,2023-02-28,NA,Manager I - Delivery,T2-Programmer Trainee,SCM,Onsite,Bench,PM,99360
5452,Staffed,EUK,"Combs, Galvan and Elliott",CEMS,2024-10-31,FIN,Offshore,Onboarding Journeys,G10,2025-02-18,2026-01-22,0.6,allenchristie@example.net,Tyler,Riggs,2020-10-23,AMEA - KSA,Consultant I,07-Grade 7,PRGM,Offshore,On Project - Fulltime,"AP,AR",11389
7864,Staffed,AMEA,Rodriguez-Gonzales,CEMS,2024-06-10,HCM,Offshore,Core HR & Payroll,G8,2025-07-16,2026-11-18,0.9,marshallleslie@example.org,Timothy,Fox,2021-10-07,CORPORATE,Manager I - Delivery,04-Grade 4,PRGM,Offshore,Bench,SQL,17975
9790,Open,NA,"Avila, Davidson and Ponce",CEMS,2024-01-05,HCM,Offshore,Onboarding Journeys,T2,2025-02-19,2026-06-19,0.8,edward08@example.net,Valerie,Wolfe,2023-09-06,CORPORATE,Associate Consultant,05-Grade 5,PRGM,Onsite,On Project - Partial,"ORC,Talent",60403
6882,Open,AMEA,"Walker, Parker and Miller",Impl,2024-06-09,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,2025-08-05,2026-09-15,0.8,gmorris@example.org,Maurice,Coffey,2020-06-14,AMEA - KSA,Manager II - Projects,10-Grade 9,ERP Finance,Offshore,Freshers Training,"Core HR,Talent",97351
